timestamp,diameter,confidence
1427735801.22,65.3664779663,0.929793708965
1427735801.24,65.0421066284,0.850941239277
1427735801.29,65.3420791626,0.873335426811
1427735801.33,65.2031173706,0.849131576523
1427735801.36,65.5140609741,0.849131576523
1427735801.39,65.2015838623,0.897386681874
1427735801.41,65.0522537231,0.87343822656
1427735801.44,64.9028244019,0.908902095372
1427735801.47,64.8934020996,0.885613392425
1427735801.51,64.801071167,0.855790818426
1427735801.54,64.6522827148,0.885759428819
1427735801.57,64.5526504517,0.912782816173
1427735801.61,64.4890670776,0.900314997136
1427735801.68,64.3584747314,0.884266068687
1427735801.71,64.4069747925,0.918587669004
1427735801.74,64.1716308594,0.924401200384
1427735801.78,64.0090484619,0.939828372618
1427735801.81,63.8398742676,0.861147645303
1427735801.84,64.1060714722,0.855991072577
1427735801.87,63.6774635315,0.902760087793
1427735801.9,63.4794502258,0.984230119809
1427735801.94,63.3210754395,0.957683922027
1427735801.98,63.2615776062,0.952571000753
1427735802.0,63.1293067932,0.979688575189
1427735802.05,63.0371398926,0.954892651671
1427735802.08,63.0367927551,0.957117279138
1427735802.13,63.1037788391,0.993419348115
1427735802.15,64.1122512817,0.705021592169
1427735802.17,62.0084457397,0.710364756747
1427735802.19,61.9202003479,1.0
1427735802.23,62.321811676,0.979322707043
1427735802.27,62.0946235657,1.0
1427735802.31,61.9796791077,1.0
1427735802.33,61.9916572571,1.0
1427735802.36,61.8654670715,1.0
1427735802.4,61.6592636108,1.0
1427735802.44,61.5573387146,1.0
1427735802.47,61.6155891418,1.0
1427735802.51,61.5952110291,1.0
1427735802.54,61.8248214722,1.0
1427735802.58,61.5521011353,1.0
1427735802.59,61.4421081543,1.0
1427735802.62,61.3412475586,1.0
1427735802.67,61.4726676941,1.0
1427735802.71,61.4335174561,1.0
1427735802.73,60.7073669434,1.0
1427735802.77,60.7122650146,1.0
1427735802.81,60.8172492981,1.0
1427735802.83,60.8661193848,1.0
1427735802.87,60.860496521,1.0
1427735802.91,60.937210083,1.0
1427735802.94,60.9401283264,1.0
1427735802.98,60.9721946716,1.0
1427735803.02,60.4974861145,1.0
1427735803.03,60.5913467407,1.0
1427735803.08,60.5635795593,1.0
1427735803.1,60.4085083008,1.0
1427735803.12,60.3958091736,1.0
1427735803.15,60.2688865662,1.0
1427735803.2,63.7394065857,0.67442236571
1427735803.22,61.2233161926,1.0
1427735803.26,61.5870285034,1.0
1427735803.3,61.6324920654,1.0
1427735803.33,61.5775909424,1.0
1427735803.35,61.6557540894,1.0
1427735803.39,61.9187889099,1.0
1427735803.42,0,0
1427735803.45,60.8393630981,1.0
1427735803.49,60.8201408386,1.0
1427735803.53,61.0792312622,1.0
1427735803.56,61.2172012329,1.0
1427735803.59,61.3518180847,1.0
1427735803.62,61.409236908,1.0
1427735803.66,61.6922988892,1.0
1427735803.68,61.8177108765,1.0
1427735803.72,61.7716522217,1.0
1427735803.75,62.0728416443,1.0
1427735803.79,62.2721099854,1.0
1427735803.84,62.3562812805,1.0
1427735803.85,62.6292419434,1.0
1427735803.88,62.8642845154,1.0
1427735803.93,63.2835769653,1.0
1427735803.96,63.5591163635,1.0
1427735803.99,63.8124160767,1.0
