# timestamp, confidence, diameter,time from start,diam conf 75,ticks
1429308866.55,1.00,71.60,333.82,71.60,
1429308866.58,1.00,71.67,333.85,71.67,
1429308866.61,1.00,71.89,333.89,71.89,
1429308866.64,1.00,71.79,333.92,71.79,
1429308866.68,1.00,71.68,333.95,71.68,
1429308866.71,1.00,71.96,333.98,71.96,
1429308866.74,1.00,71.89,334.01,71.89,
1429308866.77,1.00,71.66,334.05,71.66,
1429308866.81,1.00,71.60,334.08,71.60,
1429308866.84,1.00,71.56,334.11,71.56,
1429308866.88,1.00,71.52,334.15,71.52,
1429308866.91,1.00,71.60,334.18,71.60,
1429308866.94,1.00,71.60,334.22,71.60,
1429308866.97,1.00,71.95,334.24,71.95,
1429308867.00,1.00,71.96,334.28,71.96,
1429308867.03,1.00,72.26,334.31,72.26,
1429308867.07,1.00,72.36,334.34,72.36,
1429308867.11,1.00,72.59,334.38,72.59,
1429308867.14,1.00,72.66,334.41,72.66,
1429308867.17,1.00,72.81,334.44,72.81,
1429308867.20,1.00,72.78,334.48,72.78,
1429308867.24,1.00,73.01,334.51,73.01,
1429308867.27,1.00,73.00,334.55,73.00,
1429308867.31,1.00,73.18,334.58,73.18,
1429308867.34,1.00,73.35,334.61,73.35,
1429308867.36,1.00,73.28,334.64,73.28,
1429308867.40,1.00,73.16,334.67,73.16,
1429308867.43,1.00,72.63,334.71,72.63,
1429308867.47,0.00,0.00,334.74,,
1429308867.50,0.00,0.00,334.77,,
1429308867.54,0.75,68.88,334.81,68.88,
1429308867.57,1.00,72.76,334.84,72.76,
1429308867.60,1.00,73.20,334.88,73.20,
1429308867.63,1.00,73.27,334.90,73.27,
1429308867.67,1.00,73.60,334.94,73.60,
1429308867.70,1.00,73.84,334.98,73.84,
1429308867.73,1.00,73.84,335.00,73.84,
1429308867.76,1.00,73.96,335.03,73.96,
1429308867.80,1.00,74.05,335.07,74.05,
1429308867.83,1.00,74.38,335.10,74.38,
1429308867.87,1.00,74.65,335.14,74.65,
1429308867.90,1.00,74.94,335.17,74.94,
1429308867.92,1.00,75.03,335.20,75.03,
1429308867.96,1.00,75.12,335.23,75.12,
1429308867.99,1.00,75.02,335.26,75.02,
1429308868.03,1.00,74.63,335.30,74.63,
1429308868.06,1.00,74.50,335.33,74.50,
1429308868.09,1.00,74.17,335.36,74.17,
1429308868.12,1.00,73.93,335.40,73.93,
1429308868.16,0.89,70.79,335.43,70.79,
1429308868.20,1.00,73.55,335.47,73.55,
1429308868.23,1.00,73.32,335.50,73.32,
1429308868.26,1.00,73.17,335.54,73.17,
1429308868.30,1.00,73.15,335.57,73.15,
1429308868.33,1.00,73.13,335.61,73.13,
1429308868.35,1.00,73.07,335.63,73.07,
1429308868.39,0.90,72.78,335.66,72.78,
1429308868.46,0.94,72.87,335.73,72.87,
1429308868.49,1.00,72.76,335.76,72.76,
1429308868.52,1.00,72.77,335.80,72.77,
1429308868.56,1.00,72.75,335.83,72.75,
1429308868.59,1.00,72.66,335.86,72.66,
1429308868.62,1.00,72.63,335.90,72.63,
1429308868.66,1.00,72.58,335.93,72.58,
1429308868.69,1.00,72.58,335.96,72.58,
1429308868.73,1.00,72.49,336.00,72.49,
1429308868.75,1.00,72.63,336.02,72.63,
1429308868.78,1.00,72.92,336.05,72.92,
1429308868.81,1.00,73.08,336.09,73.08,
1429308868.85,1.00,73.19,336.12,73.19,
1429308868.88,1.00,73.51,336.16,73.51,
1429308868.92,1.00,73.85,336.19,73.85,
1429308868.95,1.00,74.12,336.22,74.12,
1429308868.98,1.00,74.30,336.25,74.30,
1429308869.02,1.00,74.34,336.29,74.34,
1429308869.05,1.00,74.45,336.33,74.45,
1429308869.08,1.00,74.65,336.36,74.65,
1429308869.12,1.00,74.79,336.39,74.79,
1429308869.15,1.00,74.75,336.43,74.75,
1429308869.19,1.00,75.13,336.47,75.13,
1429308869.21,1.00,75.40,336.48,75.40,
1429308869.25,1.00,75.41,336.52,75.41,
1429308869.28,1.00,75.51,336.55,75.51,
1429308869.32,1.00,75.41,336.59,75.41,
1429308869.35,1.00,75.50,336.63,75.50,
1429308869.38,1.00,75.50,336.65,75.50,
1429308869.42,1.00,75.46,336.69,75.46,
1429308869.45,1.00,75.59,336.72,75.59,
1429308869.49,0.92,75.49,336.76,75.49,
1429308869.52,0.84,75.54,336.79,75.54,
1429308869.55,1.00,74.99,336.83,74.99,
1429308869.59,1.00,74.93,336.86,74.93,
1429308869.61,1.00,75.21,336.88,75.21,
1429308869.64,0.95,75.27,336.92,75.27,
1429308869.68,1.00,75.15,336.95,75.15,
1429308869.71,1.00,75.26,336.99,75.26,
1429308869.75,1.00,75.31,337.02,75.31,
1429308869.78,1.00,75.41,337.05,75.41,
1429308869.81,1.00,75.42,337.09,75.42,
1429308869.84,1.00,75.55,337.12,75.55,
1429308869.88,1.00,75.61,337.15,75.61,
1429308869.90,1.00,75.59,337.17,75.59,
1429308869.95,1.00,75.47,337.22,75.47,
1429308869.97,1.00,75.42,337.25,75.42,
1429308870.00,1.00,75.33,337.28,75.33,
1429308870.04,1.00,75.27,337.31,75.27,
1429308870.07,1.00,75.11,337.35,75.11,
1429308870.10,1.00,74.99,337.38,74.99,
1429308870.14,1.00,74.85,337.41,74.85,
1429308870.17,1.00,74.89,337.45,74.89,
1429308870.21,1.00,74.72,337.48,74.72,
1429308870.24,1.00,74.57,337.51,74.57,
1429308870.27,1.00,74.39,337.55,74.39,
1429308870.31,1.00,74.37,337.58,74.37,
1429308870.34,1.00,74.23,337.62,74.23,
1429308870.36,1.00,74.31,337.64,74.31,
1429308870.40,1.00,74.37,337.67,74.37,
1429308870.43,1.00,74.37,337.71,74.37,
1429308870.47,1.00,74.66,337.74,74.66,
1429308870.50,1.00,74.69,337.77,74.69,
1429308870.54,1.00,74.89,337.81,74.89,
1429308870.57,1.00,74.81,337.84,74.81,
1429308870.60,1.00,74.70,337.87,74.70,
1429308870.64,1.00,74.82,337.91,74.82,
1429308870.67,1.00,74.78,337.95,74.78,
1429308870.71,1.00,74.98,337.98,74.98,
1429308870.74,1.00,74.90,338.01,74.90,
1429308870.76,1.00,74.55,338.04,74.55,
1429308870.80,1.00,75.24,338.07,75.24,
1429308870.83,1.00,75.24,338.10,75.24,
1429308870.87,1.00,75.20,338.14,75.20,
1429308870.90,1.00,75.36,338.17,75.36,
1429308870.93,1.00,75.48,338.21,75.48,
1429308870.97,1.00,75.72,338.24,75.72,
1429308871.00,1.00,75.77,338.27,75.77,
1429308871.03,1.00,75.90,338.31,75.90,
1429308871.06,0.79,76.40,338.33,76.40,
1429308871.09,0.88,76.51,338.36,76.51,
1429308871.12,0.00,0.00,338.40,,
1429308871.16,0.00,0.00,338.43,,
1429308871.20,0.00,0.00,338.47,,
1429308871.23,0.75,75.45,338.50,,
1429308871.26,0.66,75.19,338.54,,
1429308871.30,0.66,74.97,338.57,,
1429308871.33,0.00,0.00,338.60,,
1429308871.36,0.68,74.30,338.64,,
1429308871.40,0.00,0.00,338.67,,
1429308871.43,0.00,0.00,338.70,,
1429308871.47,0.00,0.00,338.74,,
1429308871.49,0.94,75.38,338.77,75.38,
1429308871.52,1.00,75.77,338.80,75.77,
1429308871.56,1.00,76.02,338.83,76.02,
1429308871.59,1.00,76.36,338.87,76.36,
1429308871.62,1.00,77.83,338.90,77.83,
1429308871.66,1.00,76.32,338.93,76.32,
1429308871.69,1.00,75.96,338.97,75.96,
1429308871.76,1.00,75.22,339.03,75.22,
1429308871.78,1.00,74.79,339.06,74.79,
1429308871.82,1.00,74.35,339.09,74.35,
1429308871.85,1.00,73.96,339.12,73.96,
1429308871.90,1.00,73.97,339.17,73.97,
1429308871.93,0.67,78.67,339.20,,
1429308871.95,1.00,74.14,339.23,74.14,
1429308871.98,1.00,74.55,339.26,74.55,
1429308872.02,1.00,74.56,339.29,74.56,
1429308872.05,1.00,74.70,339.33,74.70,
1429308872.09,1.00,74.83,339.36,74.83,
1429308872.12,1.00,74.90,339.40,74.90,
1429308872.15,1.00,74.90,339.43,74.90,
1429308872.19,1.00,75.04,339.46,75.04,
1429308872.23,1.00,75.09,339.50,75.09,
1429308872.25,0.97,75.26,339.52,75.26,
1429308872.28,1.00,75.08,339.56,75.08,
1429308872.32,1.00,74.91,339.59,74.91,
1429308872.35,1.00,74.84,339.62,74.84,
1429308872.39,1.00,74.75,339.66,74.75,
1429308872.42,1.00,74.58,339.69,74.58,
1429308872.45,1.00,74.43,339.73,74.43,
1429308872.48,0.95,74.38,339.76,74.38,
1429308872.52,1.00,73.96,339.80,73.96,
1429308872.55,1.00,73.82,339.83,73.82,
1429308872.59,1.00,73.74,339.86,73.74,
1429308872.62,1.00,73.57,339.90,73.57,
1429308872.65,1.00,73.32,339.93,73.32,
1429308872.68,1.00,73.15,339.95,73.15,
1429308872.71,1.00,72.83,339.99,72.83,
1429308872.74,1.00,72.61,340.02,72.61,
1429308872.78,1.00,72.47,340.05,72.47,
1429308872.82,1.00,72.49,340.09,72.49,
1429308872.85,1.00,72.47,340.12,72.47,
1429308872.88,1.00,72.49,340.16,72.49,
1429308872.91,1.00,72.60,340.19,72.60,
1429308872.94,1.00,72.69,340.21,72.69,
1429308872.98,1.00,72.91,340.25,72.91,
1429308873.01,1.00,73.10,340.28,73.10,
1429308873.04,1.00,73.30,340.31,73.30,
1429308873.07,1.00,73.81,340.35,73.81,
1429308873.11,0.92,74.26,340.39,74.26,
1429308873.15,1.00,73.75,340.42,73.75,
1429308873.18,1.00,73.43,340.45,73.43,
1429308873.21,1.00,73.26,340.48,73.26,
1429308873.24,1.00,73.02,340.52,73.02,
1429308873.28,1.00,72.86,340.55,72.86,
1429308873.32,1.00,72.70,340.59,72.70,
1429308873.35,1.00,72.60,340.62,72.60,
1429308873.38,1.00,72.67,340.66,72.67,
1429308873.41,1.00,72.68,340.68,72.68,
1429308873.44,1.00,72.75,340.71,72.75,
1429308873.47,1.00,72.63,340.75,72.63,
1429308873.50,1.00,72.60,340.78,72.60,
1429308873.54,1.00,72.62,340.81,72.62,
1429308873.58,1.00,72.83,340.85,72.83,
1429308873.61,1.00,72.85,340.88,72.85,
1429308873.64,1.00,72.67,340.92,72.67,
1429308873.67,1.00,72.71,340.95,72.71,
1429308873.70,1.00,72.57,340.97,72.57,
1429308873.74,0.00,0.00,341.02,,
1429308873.78,0.00,0.00,341.05,,
1429308873.81,0.00,0.00,341.09,,
1429308873.84,0.71,69.85,341.11,,
1429308873.87,0.92,72.30,341.14,72.30,
1429308873.90,0.93,72.84,341.18,72.84,
1429308873.94,1.00,72.42,341.21,72.42,
1429308873.97,1.00,72.52,341.25,72.52,
1429308874.00,0.99,72.44,341.28,72.44,
1429308874.04,0.87,72.32,341.31,72.32,
1429308874.07,0.82,72.45,341.34,72.45,
1429308874.10,0.97,72.64,341.38,72.64,
1429308874.13,1.00,72.79,341.40,72.79,
1429308874.16,1.00,72.96,341.44,72.96,
1429308874.20,0.97,73.00,341.47,73.00,
1429308874.23,0.94,73.22,341.50,73.22,
1429308874.27,0.94,73.22,341.54,73.22,
1429308874.30,0.92,73.19,341.57,73.19,
1429308874.33,0.96,73.15,341.60,73.15,
1429308874.37,0.95,72.87,341.64,72.87,
1429308874.40,0.99,72.71,341.67,72.71,
1429308874.43,0.95,72.49,341.71,72.49,
1429308874.47,0.95,72.27,341.74,72.27,
1429308874.49,0.97,72.03,341.76,72.03,
1429308874.53,0.94,72.05,341.81,72.05,
1429308874.56,0.96,71.80,341.83,71.80,
1429308874.59,0.96,71.72,341.86,71.72,
1429308874.63,0.99,71.58,341.90,71.58,
1429308874.66,0.96,71.33,341.93,71.33,
1429308874.69,0.81,71.13,341.97,71.13,
1429308874.73,0.66,69.35,342.00,,
1429308874.76,0.65,70.54,342.03,,
1429308874.80,0.70,67.47,342.07,,
1429308874.83,0.95,70.49,342.10,70.49,
1429308874.87,1.00,70.62,342.14,70.62,
1429308874.89,1.00,70.95,342.16,70.95,
1429308874.92,1.00,71.03,342.19,71.03,
1429308874.96,1.00,71.13,342.23,71.13,
1429308874.99,1.00,71.27,342.26,71.27,
1429308875.06,1.00,71.40,342.33,71.40,
1429308875.09,1.00,71.47,342.36,71.47,
1429308875.12,0.99,71.45,342.40,71.45,
1429308875.16,1.00,71.42,342.43,71.42,
1429308875.18,1.00,71.53,342.46,71.53,
1429308875.22,0.98,71.26,342.49,71.26,
1429308875.25,1.00,71.43,342.53,71.43,
1429308875.29,1.00,71.18,342.56,71.18,
1429308875.32,1.00,71.26,342.59,71.26,
1429308875.35,1.00,71.20,342.63,71.20,
1429308875.39,1.00,71.09,342.66,71.09,
1429308875.42,1.00,71.25,342.70,71.25,
1429308875.45,1.00,71.44,342.73,71.44,
1429308875.49,1.00,71.18,342.76,71.18,
1429308875.52,1.00,71.51,342.80,71.51,
1429308875.56,1.00,71.65,342.83,71.65,
1429308875.59,1.00,71.67,342.87,71.67,
1429308875.62,1.00,71.69,342.89,71.69,
1429308875.65,1.00,71.78,342.92,71.78,
1429308875.68,1.00,71.84,342.95,71.84,
1429308875.71,1.00,71.89,342.99,71.89,
1429308875.74,1.00,71.91,343.02,71.91,
1429308875.78,1.00,71.80,343.05,71.80,
1429308875.81,1.00,71.81,343.09,71.81,
1429308875.85,1.00,72.15,343.13,72.15,
1429308875.88,1.00,72.08,343.16,72.08,
1429308875.92,1.00,71.99,343.19,71.99,
1429308875.95,1.00,72.24,343.22,72.24,
1429308875.99,1.00,72.40,343.26,72.40,
1429308876.02,1.00,72.63,343.30,72.63,
1429308876.05,1.00,72.65,343.32,72.65,
1429308876.07,1.00,73.06,343.35,73.06,
1429308876.11,1.00,73.08,343.38,73.08,
1429308876.14,1.00,73.05,343.41,73.05,
1429308876.18,1.00,73.21,343.45,73.21,
1429308876.21,1.00,73.53,343.48,73.53,
1429308876.25,1.00,73.65,343.52,73.65,
1429308876.28,1.00,73.54,343.55,73.54,
1429308876.31,1.00,73.72,343.59,73.72,
1429308876.34,1.00,73.78,343.61,73.78,
1429308876.37,1.00,73.64,343.65,73.64,
1429308876.41,1.00,73.67,343.68,73.67,
1429308876.44,1.00,73.72,343.72,73.72,
1429308876.48,0.95,73.75,343.75,73.75,
1429308876.51,1.00,73.60,343.78,73.60,
1429308876.55,1.00,73.46,343.82,73.46,
1429308876.58,1.00,73.41,343.85,73.41,
1429308876.61,1.00,73.43,343.89,73.43,
1429308876.65,1.00,73.33,343.92,73.33,
1429308876.68,1.00,73.16,343.95,73.16,
1429308876.71,1.00,73.08,343.98,73.08,
1429308876.74,1.00,72.87,344.02,72.87,
1429308876.78,1.00,72.67,344.06,72.67,
1429308876.80,1.00,72.64,344.07,72.64,
1429308876.84,1.00,72.41,344.11,72.41,
1429308876.87,1.00,72.12,344.14,72.12,
1429308876.91,1.00,71.83,344.18,71.83,
1429308876.94,1.00,71.83,344.21,71.83,
1429308876.97,1.00,71.60,344.25,71.60,
1429308877.01,1.00,71.52,344.28,71.52,
1429308877.04,1.00,71.51,344.32,71.51,
1429308877.07,1.00,71.49,344.35,71.49,
1429308877.10,1.00,71.50,344.38,71.50,
1429308877.14,1.00,71.36,344.41,71.36,
1429308877.17,1.00,71.36,344.44,71.36,
1429308877.20,1.00,71.23,344.47,71.23,
1429308877.23,1.00,71.30,344.50,71.30,
1429308877.26,1.00,71.31,344.54,71.31,
1429308877.30,1.00,71.10,344.57,71.10,
1429308877.33,1.00,70.81,344.61,70.81,
1429308877.37,1.00,70.34,344.64,70.34,
1429308877.40,1.00,70.43,344.67,70.43,
1429308877.43,1.00,70.26,344.71,70.26,
1429308877.47,1.00,70.05,344.74,70.05,
1429308877.49,1.00,69.84,344.77,69.84,
1429308877.52,1.00,69.66,344.80,69.66,
1429308877.56,1.00,69.61,344.83,69.61,
1429308877.60,1.00,69.42,344.87,69.42,
1429308877.63,1.00,69.44,344.90,69.44,
1429308877.66,1.00,69.27,344.93,69.27,
1429308877.70,1.00,69.28,344.97,69.28,
1429308877.73,1.00,69.37,345.00,69.37,
1429308877.77,1.00,69.47,345.04,69.47,
1429308877.80,1.00,69.72,345.07,69.72,
1429308877.83,1.00,69.99,345.10,69.99,
1429308877.87,1.00,70.14,345.14,70.14,
1429308877.90,1.00,70.20,345.17,70.20,
1429308877.94,1.00,70.32,345.21,70.32,
1429308877.96,1.00,70.21,345.23,70.21,
1429308877.99,1.00,70.15,345.27,70.15,
1429308878.02,1.00,70.33,345.30,70.33,
1429308878.06,1.00,70.39,345.33,70.39,
1429308878.09,1.00,70.47,345.36,70.47,
1429308878.13,1.00,70.75,345.40,70.75,
1429308878.16,1.00,70.88,345.43,70.88,
1429308878.19,1.00,71.17,345.47,71.17,
1429308878.23,1.00,71.43,345.50,71.43,
1429308878.25,1.00,71.62,345.53,71.62,
1429308878.29,1.00,71.81,345.56,71.81,
1429308878.33,1.00,72.16,345.60,72.16,
1429308878.39,1.00,72.38,345.66,72.38,
1429308878.42,1.00,72.46,345.70,72.46,
1429308878.46,1.00,72.57,345.73,72.57,
1429308878.49,0.65,74.52,345.76,,
1429308878.53,1.00,73.07,345.80,73.07,
1429308878.56,1.00,72.95,345.83,72.95,
1429308878.59,1.00,72.94,345.87,72.94,
1429308878.62,1.00,72.96,345.90,72.96,
1429308878.65,1.00,72.98,345.92,72.98,
1429308878.68,1.00,72.97,345.96,72.97,
1429308878.72,1.00,73.01,345.99,73.01,
1429308878.75,1.00,72.95,346.02,72.95,
1429308878.79,1.00,72.92,346.06,72.92,
1429308878.82,1.00,72.94,346.10,72.94,
1429308878.86,1.00,72.99,346.13,72.99,
1429308878.88,1.00,73.08,346.16,73.08,
1429308878.92,0.80,72.82,346.19,72.82,
1429308878.96,1.00,73.06,346.23,73.06,
1429308878.99,1.00,72.85,346.26,72.85,
1429308879.03,1.00,72.69,346.30,72.69,
1429308879.05,1.00,72.55,346.33,72.55,
1429308879.08,1.00,71.82,346.36,71.82,
1429308879.12,0.94,72.31,346.39,72.31,
1429308879.15,1.00,72.13,346.42,72.13,
1429308879.19,1.00,72.16,346.46,72.16,
1429308879.21,1.00,72.09,346.48,72.09,
1429308879.25,1.00,71.86,346.52,71.86,
1429308879.27,1.00,71.93,346.55,71.93,
1429308879.31,1.00,71.70,346.58,71.70,
1429308879.34,1.00,71.54,346.62,71.54,
1429308879.38,1.00,71.42,346.65,71.42,
1429308879.41,1.00,71.14,346.69,71.14,
1429308879.45,1.00,71.01,346.72,71.01,
1429308879.48,1.00,70.97,346.75,70.97,
1429308879.51,1.00,70.68,346.79,70.68,
1429308879.54,1.00,71.00,346.82,71.00,
1429308879.57,1.00,70.83,346.85,70.83,
1429308879.60,1.00,70.45,346.88,70.45,
1429308879.64,0.00,0.00,346.91,,
1429308879.68,0.00,0.00,346.95,,
1429308879.71,0.64,34.88,346.98,,
1429308879.75,0.00,0.00,347.02,,
1429308879.78,0.86,70.15,347.05,70.15,
1429308879.81,1.00,70.18,347.08,70.18,
1429308879.85,1.00,70.25,347.12,70.25,
1429308879.88,1.00,70.31,347.15,70.31,
1429308879.91,1.00,70.28,347.18,70.28,
1429308879.94,1.00,70.44,347.21,70.44,
1429308879.97,1.00,70.74,347.25,70.74,
1429308880.00,1.00,70.73,347.28,70.73,
1429308880.04,1.00,70.69,347.31,70.69,
1429308880.07,1.00,70.46,347.34,70.46,
1429308880.11,1.00,70.27,347.38,70.27,
1429308880.14,1.00,70.01,347.42,70.01,
1429308880.17,1.00,69.85,347.45,69.85,
1429308880.21,1.00,69.76,347.48,69.76,
1429308880.24,1.00,69.66,347.52,69.66,
1429308880.26,1.00,69.94,347.54,69.94,
1429308880.30,1.00,70.02,347.57,70.02,
1429308880.33,1.00,69.75,347.61,69.75,
1429308880.37,1.00,69.81,347.64,69.81,
1429308880.40,1.00,69.87,347.68,69.87,
1429308880.44,1.00,69.95,347.71,69.95,
1429308880.47,1.00,70.07,347.74,70.07,
1429308880.50,1.00,70.06,347.78,70.06,
1429308880.54,1.00,70.14,347.81,70.14,
1429308880.58,1.00,70.14,347.85,70.14,
1429308880.60,1.00,69.94,347.88,69.94,
1429308880.63,1.00,69.86,347.90,69.86,
1429308880.66,1.00,69.80,347.94,69.80,
1429308880.70,1.00,69.67,347.97,69.67,
1429308880.73,1.00,69.44,348.01,69.44,
1429308880.76,1.00,69.22,348.04,69.22,
1429308880.80,1.00,69.16,348.07,69.16,
1429308880.84,1.00,69.06,348.11,69.06,
1429308880.86,1.00,68.80,348.14,68.80,
1429308880.90,1.00,68.96,348.17,68.96,
1429308880.93,1.00,68.87,348.21,68.87,
1429308880.97,1.00,68.84,348.24,68.84,
1429308880.99,1.00,69.01,348.26,69.01,
1429308881.02,1.00,69.06,348.30,69.06,
1429308881.06,1.00,69.37,348.33,69.37,
1429308881.09,1.00,69.45,348.37,69.45,
1429308881.13,1.00,69.51,348.40,69.51,
1429308881.16,1.00,69.73,348.43,69.73,
1429308881.20,1.00,69.79,348.47,69.79,
1429308881.23,1.00,69.90,348.50,69.90,
1429308881.27,1.00,69.95,348.54,69.95,
1429308881.30,1.00,69.91,348.58,69.91,
1429308881.33,1.00,69.98,348.60,69.98,
1429308881.35,1.00,69.91,348.63,69.91,
1429308881.39,1.00,69.93,348.66,69.93,
1429308881.42,1.00,69.96,348.70,69.96,
1429308881.46,1.00,69.96,348.73,69.96,
1429308881.49,1.00,70.11,348.76,70.11,
1429308881.53,1.00,70.17,348.80,70.17,
1429308881.56,1.00,70.16,348.84,70.16,
1429308881.60,1.00,70.21,348.87,70.21,
1429308881.63,1.00,70.18,348.90,70.18,
1429308881.69,1.00,70.22,348.97,70.22,
1429308881.73,1.00,70.17,349.00,70.17,
1429308881.75,1.00,70.11,349.02,70.11,
1429308881.78,1.00,70.13,349.06,70.13,
1429308881.82,1.00,69.97,349.09,69.97,
1429308881.85,0.00,0.00,349.13,,
1429308881.89,0.00,0.00,349.16,,
1429308881.92,0.00,0.00,349.19,,
1429308881.95,0.00,0.00,349.22,,
1429308881.99,0.95,69.96,349.26,69.96,
1429308882.02,1.00,70.67,349.30,70.67,
1429308882.06,1.00,70.91,349.33,70.91,
1429308882.09,1.00,71.01,349.36,71.01,
1429308882.12,1.00,71.00,349.39,71.00,
1429308882.15,1.00,70.96,349.42,70.96,
1429308882.18,1.00,70.95,349.45,70.95,
1429308882.22,1.00,70.75,349.49,70.75,
1429308882.25,1.00,70.52,349.52,70.52,
1429308882.28,1.00,70.36,349.55,70.36,
1429308882.32,1.00,70.04,349.59,70.04,
1429308882.36,1.00,69.81,349.63,69.81,
1429308882.39,1.00,69.42,349.66,69.42,
1429308882.42,1.00,69.39,349.69,69.39,
1429308882.45,1.00,69.32,349.72,69.32,
1429308882.48,0.89,69.31,349.75,69.31,
1429308882.51,0.98,69.16,349.78,69.16,
1429308882.54,1.00,68.98,349.82,68.98,
1429308882.58,1.00,69.02,349.85,69.02,
1429308882.61,1.00,68.91,349.89,68.91,
1429308882.65,1.00,68.97,349.92,68.97,
1429308882.68,1.00,69.08,349.96,69.08,
1429308882.72,1.00,69.12,349.99,69.12,
1429308882.75,1.00,69.25,350.02,69.25,
1429308882.79,1.00,69.40,350.06,69.40,
1429308882.81,1.00,69.66,350.08,69.66,
1429308882.84,1.00,69.70,350.11,69.70,
1429308882.88,1.00,69.74,350.15,69.74,
1429308882.92,1.00,69.66,350.19,69.66,
1429308882.94,1.00,69.69,350.22,69.69,
1429308882.98,1.00,69.63,350.25,69.63,
1429308883.01,1.00,69.48,350.29,69.48,
1429308883.05,1.00,69.47,350.32,69.47,
1429308883.07,1.00,69.26,350.34,69.26,
1429308883.11,1.00,69.17,350.38,69.17,
1429308883.14,1.00,69.17,350.41,69.17,
1429308883.17,1.00,69.13,350.45,69.13,
1429308883.21,1.00,69.00,350.48,69.00,
1429308883.24,1.00,69.11,350.51,69.11,
1429308883.27,1.00,69.13,350.55,69.13,
1429308883.31,1.00,69.57,350.58,69.57,
1429308883.35,1.00,69.85,350.62,69.85,
1429308883.38,1.00,69.92,350.65,69.92,
1429308883.40,1.00,70.03,350.67,70.03,
1429308883.43,1.00,70.31,350.71,70.31,
1429308883.47,1.00,70.61,350.74,70.61,
1429308883.51,1.00,70.96,350.78,70.96,
1429308883.54,1.00,71.05,350.81,71.05,
1429308883.57,1.00,71.05,350.85,71.05,
1429308883.61,1.00,71.04,350.88,71.04,
1429308883.65,1.00,70.86,350.92,70.86,
1429308883.68,1.00,70.94,350.95,70.94,
1429308883.70,1.00,70.72,350.97,70.72,
1429308883.73,1.00,70.70,351.00,70.70,
1429308883.77,0.98,70.55,351.04,70.55,
1429308883.80,0.87,70.73,351.07,70.73,
1429308883.83,1.00,70.71,351.11,70.71,
1429308883.87,1.00,70.57,351.14,70.57,
1429308883.90,1.00,70.48,351.18,70.48,
1429308883.94,1.00,70.23,351.21,70.23,
1429308883.97,1.00,70.17,351.24,70.17,
1429308883.99,1.00,70.27,351.27,70.27,
1429308884.04,1.00,70.17,351.31,70.17,
1429308884.07,1.00,70.35,351.34,70.35,
1429308884.09,1.00,70.37,351.37,70.37,
1429308884.13,1.00,70.34,351.40,70.34,
1429308884.17,1.00,70.21,351.44,70.21,
1429308884.20,1.00,70.05,351.47,70.05,
1429308884.24,1.00,69.98,351.51,69.98,
1429308884.26,1.00,70.00,351.54,70.00,
1429308884.30,1.00,69.92,351.58,69.92,
1429308884.33,1.00,69.84,351.60,69.84,
1429308884.36,1.00,69.69,351.63,69.69,
1429308884.39,1.00,69.69,351.66,69.69,
1429308884.42,1.00,69.58,351.70,69.58,
1429308884.46,1.00,69.45,351.73,69.45,
1429308884.50,1.00,69.29,351.78,69.29,
1429308884.53,1.00,69.33,351.80,69.33,
1429308884.56,1.00,69.35,351.83,69.35,
1429308884.59,1.00,69.49,351.87,69.49,
1429308884.63,1.00,69.67,351.90,69.67,
1429308884.66,0.96,69.57,351.94,69.57,
1429308884.70,1.00,69.93,351.97,69.93,
1429308884.73,1.00,70.43,352.00,70.43,
1429308884.76,1.00,70.59,352.04,70.59,
1429308884.79,1.00,70.70,352.07,70.70,
1429308884.82,1.00,70.90,352.09,70.90,
1429308884.85,1.00,70.96,352.13,70.96,
1429308884.89,1.00,71.26,352.16,71.26,
1429308884.92,1.00,71.75,352.19,71.75,
1429308884.99,1.00,72.05,352.26,72.05,
1429308885.03,1.00,72.54,352.30,72.54,
1429308885.06,1.00,72.64,352.33,72.64,
1429308885.09,1.00,73.00,352.36,73.00,
1429308885.13,1.00,73.28,352.40,73.28,
1429308885.15,1.00,73.27,352.42,73.27,
1429308885.19,1.00,73.30,352.46,73.30,
1429308885.21,1.00,73.07,352.49,73.07,
1429308885.25,1.00,72.89,352.52,72.89,
1429308885.29,1.00,72.88,352.56,72.88,
1429308885.32,1.00,72.70,352.59,72.70,
1429308885.35,1.00,72.74,352.63,72.74,
1429308885.39,1.00,72.88,352.66,72.88,
1429308885.42,1.00,73.15,352.69,73.15,
1429308885.45,1.00,73.37,352.73,73.37,
1429308885.48,1.00,73.88,352.76,73.88,
1429308885.52,1.00,74.08,352.79,74.08,
1429308885.56,1.00,74.21,352.83,74.21,
1429308885.59,1.00,74.42,352.86,74.42,
1429308885.62,0.00,0.00,352.90,,
1429308885.65,1.00,74.71,352.93,74.71,
1429308885.68,1.00,74.64,352.95,74.64,
1429308885.71,1.00,74.77,352.99,74.77,
1429308885.75,1.00,74.69,353.02,74.69,
1429308885.79,1.00,74.75,353.06,74.75,
